"year";"rating";"duration";"must_see";"metascore";"user_score";"number_critics";"number_users";"genre_drama";"genre_crime";"genre_mystery";"genre_romance";"genre_adventure";"genre_biography";"genre_thriller";"genre_comedy";"genre_history";"genre_documentary";"genre_others"
2018;4;1;0;80;64;27;33;1;0;0;0;0;0;0;0;0;0;0
2019;4;1;0;80;82;32;109;1;0;0;0;0;0;0;0;0;0;1
2007;3;0;0;80;80;36;484;0;0;0;0;1;0;0;1;0;0;1
2016;3;0;0;80;0;7;0;0;0;0;0;0;0;0;0;0;1;0
2004;3;2;0;80;0;28;0;0;0;0;0;0;1;0;0;1;1;1
2001;0;2;0;80;0;8;0;0;0;0;0;0;0;0;0;0;1;1
2000;0;1;0;80;0;16;0;1;0;0;1;0;0;0;0;0;0;0
1974;4;2;0;80;78;15;5;1;1;0;0;0;0;1;0;0;0;1
2015;2;0;0;80;78;18;42;0;0;0;0;1;0;0;0;0;0;1
2015;4;0;0;80;65;13;0;0;0;0;0;0;0;0;0;0;1;0
2019;0;1;0;80;60;9;0;1;0;0;0;0;0;0;0;0;0;0
2013;0;1;0;80;62;30;102;0;0;0;0;0;0;0;0;0;1;0
2022;3;1;0;80;68;34;16;1;0;1;0;0;0;0;0;0;0;0
2024;0;1;0;80;71;19;15;1;1;0;0;0;0;0;0;1;0;1
2007;4;3;0;80;50;26;13;1;0;0;1;0;0;0;0;0;0;0
2019;2;2;0;80;72;50;201;1;0;0;0;0;1;0;0;0;0;0
2020;4;3;0;80;66;28;41;1;0;0;0;0;0;0;1;0;0;0
2021;4;2;0;80;75;33;26;1;0;0;1;0;0;0;0;0;0;0
2017;0;0;0;80;74;34;58;1;0;0;0;0;0;0;1;0;0;1
2021;4;1;0;80;71;17;25;1;1;0;0;0;0;0;0;0;0;0
1997;0;1;0;80;53;23;6;1;0;0;0;0;0;0;1;0;0;0
2008;3;0;0;80;71;29;14;1;0;0;1;0;0;0;1;0;0;1
2021;0;0;0;80;0;15;0;1;0;0;0;0;0;0;0;0;0;0
2020;3;0;0;80;24;7;7;1;0;1;0;0;0;0;0;0;0;0
1995;4;3;0;80;74;26;69;1;1;0;0;0;0;0;0;0;0;0
2023;0;0;0;80;0;8;0;0;0;0;0;0;0;0;1;0;1;1
2013;0;0;0;80;50;15;12;0;0;0;0;0;0;0;0;0;1;0
2009;2;1;0;80;86;38;635;1;0;0;0;0;0;0;0;0;0;1
1986;4;2;0;80;74;13;11;1;0;0;1;0;0;0;0;0;0;0
2003;0;1;0;80;0;12;0;0;0;0;0;0;1;0;0;0;1;0
2013;0;0;0;80;66;22;41;1;0;0;0;0;0;1;0;0;0;1
1979;4;2;0;80;79;18;7;1;0;0;0;0;0;0;1;0;0;1
2020;0;2;0;80;0;13;0;0;0;0;0;0;0;0;0;1;1;1
1992;3;3;0;80;82;21;17;1;0;0;0;0;1;0;0;0;0;0
2022;0;0;0;80;67;14;43;0;0;0;0;0;0;0;0;0;0;1
2013;0;1;0;80;63;9;10;1;0;0;0;0;0;0;0;0;0;0
2006;4;1;0;80;60;35;11;0;0;0;0;0;0;0;1;0;0;0
2005;2;1;0;80;69;41;85;1;0;0;0;0;1;0;0;1;0;0
2000;3;1;0;80;0;25;0;1;0;0;0;0;0;0;1;0;0;0
2017;0;1;0;80;64;10;33;1;0;0;0;0;0;1;0;0;0;1
2019;5;1;0;80;0;11;0;1;0;0;0;0;0;0;0;0;0;0
2019;4;1;0;80;74;22;5;0;0;0;0;0;0;0;0;0;1;1
2019;2;0;0;80;56;20;10;0;0;0;0;0;0;0;0;0;1;0
2015;0;0;0;80;82;18;6;0;0;0;0;0;0;0;0;0;1;0
2007;2;1;0;80;64;24;12;0;0;0;0;0;0;0;0;1;1;1
2017;0;0;0;80;42;10;5;0;0;0;0;0;0;0;0;0;1;0
2009;4;2;0;80;73;24;12;1;0;0;0;0;0;0;0;0;0;0
2017;2;1;0;80;0;14;0;0;0;0;0;0;0;0;0;0;1;0
2023;0;1;0;80;63;20;6;1;0;0;1;0;0;0;1;0;0;0
2021;0;2;0;80;0;9;0;1;0;0;0;0;0;0;0;0;0;0
2019;0;1;0;80;69;8;9;1;1;0;0;0;0;0;0;0;0;0
1973;2;3;0;80;74;8;19;1;1;0;0;0;0;1;0;0;0;0
2018;0;1;0;80;74;20;13;1;0;0;0;0;0;0;1;0;0;0
1972;4;2;0;80;77;15;43;1;0;0;0;1;0;1;0;0;0;0
2015;4;3;0;80;71;42;100;1;0;0;0;0;0;0;0;0;0;0
2020;0;0;0;80;68;8;0;1;0;0;0;0;0;0;0;0;0;0
2023;0;1;0;80;0;8;0;0;0;0;0;0;0;0;0;0;1;0
2016;4;1;0;80;62;19;33;1;0;0;0;0;0;1;1;0;0;1
1999;0;3;0;80;0;21;0;1;0;0;0;0;0;0;0;0;0;0
2021;0;0;0;80;0;12;0;0;0;0;0;0;0;0;0;0;1;0
2019;0;0;0;80;73;14;0;1;0;0;0;0;0;0;0;0;0;0
2019;0;2;0;80;78;15;5;1;0;0;0;0;0;0;0;0;0;0
2012;0;2;0;80;67;21;15;1;0;0;1;0;0;0;0;0;0;0
2006;4;1;0;80;76;36;356;1;0;0;0;0;0;0;1;0;0;0
2018;0;1;0;80;72;22;131;1;0;1;0;0;0;1;0;0;0;1
2017;0;1;0;80;0;10;0;1;0;0;0;0;0;0;0;0;0;0
2010;0;1;0;80;0;20;0;0;0;0;0;1;0;0;0;0;1;1
2019;5;0;0;80;43;7;6;1;0;0;0;0;0;0;0;0;0;0
2018;0;0;0;80;70;10;0;0;0;0;0;0;0;0;0;0;1;1
2018;3;1;0;80;68;49;103;1;1;0;1;0;1;0;1;0;0;0
1999;1;0;0;80;79;27;264;1;0;0;0;1;0;0;1;0;0;1
2011;0;0;0;80;67;16;10;1;0;0;0;0;0;0;0;0;0;0
2022;0;0;0;80;0;10;0;1;0;0;0;0;0;0;0;0;0;0
2023;2;1;0;80;73;20;15;1;0;0;0;0;0;0;1;0;0;1
1989;4;2;0;80;86;17;94;0;0;0;1;0;0;0;1;0;0;0
2013;3;3;0;80;0;18;0;0;0;0;0;0;0;0;0;1;1;0
2018;4;3;0;80;79;32;37;1;0;0;0;0;0;0;0;0;0;0
2022;0;1;0;80;68;29;11;0;0;0;0;0;0;0;0;0;1;0
2012;4;3;0;80;71;27;24;0;1;0;0;0;0;0;0;0;1;0
2013;0;0;0;80;0;7;0;1;0;0;0;0;1;0;0;0;1;1
2015;0;3;0;80;70;10;5;1;0;0;0;0;0;0;0;0;0;0
2001;2;1;0;80;61;9;9;1;1;0;0;0;0;1;0;0;0;0
2002;4;0;0;80;0;7;0;1;0;1;0;0;0;0;0;0;0;0
2018;3;2;0;80;73;41;92;1;0;0;0;0;0;0;0;0;0;0
2018;0;1;0;80;0;7;0;1;1;0;0;0;0;0;1;0;0;0
2001;3;0;0;80;70;21;5;1;0;0;1;0;0;0;0;0;0;0
2008;4;3;0;80;79;38;120;1;0;0;0;0;1;0;0;1;0;0
1970;2;2;0;80;73;8;75;1;0;0;0;0;0;0;1;0;0;1
1971;4;2;0;80;71;15;16;0;1;0;0;0;0;1;0;0;0;1
1994;0;3;0;80;0;29;0;1;0;0;1;0;0;0;1;0;0;0
2011;3;2;0;79;82;30;105;0;0;0;0;0;1;0;0;0;1;1
2021;3;1;0;79;74;17;7;0;0;1;0;0;0;0;0;0;1;0
2019;4;0;0;79;67;13;7;1;0;0;0;0;0;0;0;0;0;0
2001;1;0;0;79;86;35;744;0;0;0;0;1;0;0;1;0;0;1
1981;2;2;0;79;70;18;22;0;0;0;0;1;0;0;1;0;0;1
2013;0;3;0;79;78;33;24;1;0;0;0;0;0;0;0;0;0;0
2021;0;2;0;79;66;16;8;1;0;0;0;0;0;0;0;1;0;1
2014;2;1;0;79;77;13;6;0;0;0;0;0;1;0;0;0;1;1
2022;0;0;0;79;0;7;0;1;0;0;0;0;0;0;0;0;0;0
2019;0;1;0;79;65;11;0;1;0;0;0;0;0;0;0;0;0;0
1945;6;3;0;79;0;10;0;1;0;0;0;1;0;0;0;0;0;1
2012;4;1;0;79;76;39;102;1;0;0;1;0;1;0;1;0;0;0
2020;4;3;0;79;63;52;265;1;0;0;0;0;1;0;1;0;0;0
2005;1;0;0;79;76;39;49;0;0;0;0;0;0;0;0;0;1;1
2015;0;1;0;79;64;12;66;0;0;0;0;0;0;0;0;1;1;1
2006;0;0;0;79;72;20;6;0;0;0;0;0;0;0;0;1;1;0
2000;4;2;0;79;0;15;0;1;0;0;0;0;0;0;0;0;0;0
2001;4;1;0;79;0;18;0;1;1;0;1;0;0;0;0;0;0;0
2000;4;2;0;79;0;28;0;1;0;0;1;0;0;0;1;0;0;0
2004;0;3;0;79;81;14;9;1;0;0;1;0;0;0;0;0;0;0
2018;4;2;0;79;71;51;1;1;0;1;0;1;0;1;0;0;0;1
1978;4;3;0;79;0;14;0;1;0;0;1;0;0;0;1;0;0;0
2003;4;3;0;79;87;33;523;1;1;0;0;0;0;0;0;0;0;0
1994;4;1;0;79;83;25;13;1;1;0;0;0;0;1;0;0;0;0
2011;4;0;0;79;66;34;28;1;0;0;0;0;0;0;0;0;0;0
2015;0;1;0;79;0;13;0;0;0;0;0;0;0;0;0;0;1;1
1962;6;3;0;79;80;14;39;1;1;0;1;0;0;0;0;0;0;0
1986;0;0;0;79;61;11;14;0;0;0;1;0;0;0;1;0;0;0
2014;4;2;0;79;76;36;117;1;0;0;1;0;1;0;1;1;0;0
2018;0;1;0;79;50;13;0;1;0;0;0;0;0;0;0;0;0;0
2004;3;3;0;79;83;40;220;1;0;0;0;0;1;0;0;1;0;1
2001;0;3;0;79;58;22;5;1;0;0;0;0;0;0;0;0;0;0
1961;6;3;0;79;73;19;8;1;0;0;1;0;1;0;0;1;0;1
2023;0;2;0;79;0;14;0;0;0;0;0;0;1;0;0;0;1;0
2012;0;0;0;79;0;9;0;0;0;0;0;0;0;0;0;0;1;0
2019;0;0;0;79;70;19;5;0;0;0;0;0;0;0;0;0;1;1
2017;4;1;0;79;0;26;0;0;0;0;0;0;0;0;0;0;1;0
1968;1;2;0;79;82;14;119;0;0;0;0;1;0;0;0;0;0;1
1990;2;3;0;79;69;19;11;1;0;0;1;0;0;0;1;1;0;0
2019;0;0;0;79;68;9;6;1;0;0;0;0;0;0;0;1;0;1
2010;4;0;0;79;77;34;24;1;0;0;0;0;1;0;1;0;1;0
1975;2;2;0;79;0;11;0;0;0;0;0;0;0;0;1;0;0;0
2000;4;3;0;79;0;24;0;1;0;0;1;0;0;0;0;0;0;1
2001;2;1;0;79;66;25;24;1;0;0;1;0;0;0;0;0;0;0
2000;4;2;0;79;84;35;163;1;0;0;1;0;0;0;1;0;0;1
2015;0;2;0;79;60;20;13;0;0;0;0;0;0;0;0;1;1;0
2011;4;3;0;79;69;32;73;1;0;0;0;0;0;1;0;0;0;1
2015;0;2;0;79;0;7;0;0;0;0;0;0;0;0;0;0;1;0
2023;2;1;0;79;60;13;0;0;0;0;0;0;0;0;0;0;1;1
2020;0;0;0;79;0;9;0;0;0;0;0;0;0;0;0;0;1;0
1932;0;2;0;79;0;14;0;1;0;0;1;0;0;0;0;0;0;0
2020;5;2;0;79;75;29;103;1;1;0;0;0;1;0;1;0;0;0
1953;2;0;0;79;0;7;0;1;0;0;1;0;0;0;0;0;0;1
2023;0;0;0;79;65;10;0;0;0;0;0;0;0;0;0;0;1;0
2014;4;3;0;79;70;44;220;1;1;0;0;0;0;1;0;0;0;1
2020;5;0;0;79;64;9;16;1;0;0;0;0;0;0;1;0;0;0
2024;0;3;0;79;72;25;21;1;0;0;0;0;0;0;0;0;0;0
2021;0;1;0;79;0;9;0;1;0;1;0;0;0;1;0;0;0;0
1978;4;2;0;79;76;13;98;0;0;0;0;0;0;0;1;0;0;0
2014;4;3;0;79;82;49;1;1;0;1;0;0;0;1;0;0;0;0
2016;0;3;0;79;75;23;18;1;0;0;1;0;0;0;0;0;0;0
2012;0;2;0;79;80;20;22;0;1;0;0;0;0;0;0;1;1;0
2012;0;2;0;79;0;10;0;0;0;0;0;0;0;0;0;0;1;0
2004;4;2;0;79;48;40;59;1;0;0;1;0;1;0;0;0;0;0
2015;0;0;0;79;78;12;9;1;0;0;1;0;0;0;0;0;0;0
2017;0;2;0;79;67;7;10;1;0;0;0;0;0;0;0;1;0;0
2022;0;2;0;79;57;26;10;1;0;0;0;0;0;0;1;0;0;1
2021;0;1;0;79;0;9;0;1;0;0;0;0;0;0;0;1;0;1
2006;0;0;0;79;46;20;7;1;0;0;1;0;0;0;0;0;0;0
2002;0;1;0;79;70;12;0;0;0;0;0;0;0;0;0;0;1;1
2000;4;2;0;79;0;23;0;1;0;0;0;0;0;0;1;0;0;1
2000;0;3;0;79;68;11;17;1;0;0;0;0;0;0;0;0;0;0
2001;4;0;0;79;79;30;46;1;1;0;0;0;0;1;0;0;0;0
2014;0;2;0;79;65;12;11;1;0;0;0;0;0;0;0;0;0;0
2008;2;2;0;79;68;17;5;0;0;0;0;0;1;0;0;0;1;1
1969;6;2;0;79;82;16;56;1;0;0;0;0;0;0;0;0;0;0
2022;0;2;0;79;78;18;5;1;0;0;0;0;0;0;0;0;0;1
2014;4;2;0;79;43;32;156;1;0;0;1;0;0;0;1;0;0;0
1979;2;2;0;79;75;19;21;1;0;0;0;0;0;0;0;0;0;1
2005;4;2;0;79;70;39;77;1;0;1;1;0;0;0;1;0;0;0
2016;3;3;0;79;71;46;123;1;0;0;1;0;1;0;0;0;0;0
2016;4;3;0;79;76;48;357;1;0;0;0;0;0;0;0;1;0;0
2018;0;2;0;79;78;10;17;1;0;0;1;0;0;0;0;0;0;1
2008;3;2;0;79;78;28;18;1;0;0;0;0;0;0;0;0;0;0
2013;0;2;0;79;83;15;19;0;0;0;0;0;1;0;0;0;1;1
2015;3;0;0;79;79;25;24;0;0;0;0;0;0;0;0;0;1;0
2018;2;0;0;79;78;15;8;0;0;0;0;0;0;0;0;0;1;0
2008;0;1;0;79;30;12;0;0;0;0;0;0;0;0;0;0;1;0
2019;0;1;0;79;70;12;8;1;0;0;0;0;0;0;0;0;0;0
2008;0;1;0;79;0;10;0;0;0;0;0;0;0;0;0;0;1;0
2006;4;3;0;79;69;39;121;1;0;0;0;1;0;0;0;1;0;1
2004;0;2;0;79;0;21;0;1;0;0;0;0;1;0;1;0;1;0
2008;4;2;0;79;72;25;13;1;0;0;0;0;0;0;0;0;0;0
2020;0;0;0;79;74;18;14;0;0;0;0;0;0;0;1;0;1;0
2002;0;2;0;79;53;20;9;1;0;0;1;0;0;0;0;0;0;0
1999;1;1;0;79;71;28;8;1;0;0;1;0;0;0;0;0;0;0
2022;2;2;0;79;81;49;252;1;0;1;0;1;0;0;1;0;0;1
2020;0;1;0;79;71;14;16;1;1;0;0;0;0;1;0;0;0;1
2023;3;0;0;79;70;20;10;0;0;0;0;0;1;0;0;0;1;0
2018;5;0;0;79;67;15;11;1;0;0;0;0;0;0;0;0;0;0
2005;3;2;0;79;0;30;0;1;0;0;1;0;0;0;1;0;0;1
2024;3;3;0;79;83;62;1;1;0;0;0;1;0;0;0;0;0;1
2023;6;1;0;79;0;16;0;0;0;0;0;0;1;0;0;0;1;0
2008;0;3;0;79;0;12;0;1;0;0;1;0;0;0;0;0;0;0
2011;4;1;0;79;82;43;1;1;0;0;0;0;0;0;0;0;0;1
2006;1;0;0;79;53;10;13;0;0;0;0;0;0;0;0;0;1;0
1977;0;3;0;79;71;11;7;1;1;1;0;0;0;1;0;0;0;0
2023;0;3;0;79;0;11;0;1;0;0;0;0;0;0;0;0;0;0
2010;4;2;0;79;81;41;510;1;0;0;0;0;1;0;0;0;0;1
2014;3;0;0;79;82;31;66;0;0;0;0;0;0;0;0;0;1;0
2004;0;0;0;79;68;22;10;0;0;0;0;0;0;0;0;0;1;0
2015;5;3;0;79;81;30;248;1;0;0;0;0;0;0;0;0;0;1
2022;3;1;0;79;71;39;45;1;0;0;0;1;0;0;0;1;0;1
1988;3;3;0;79;78;9;92;1;0;0;1;0;0;0;0;0;0;1
1983;2;3;0;79;75;16;59;1;0;0;0;0;1;0;0;1;0;0
2015;0;1;0;79;66;12;9;1;0;0;0;0;0;0;1;0;0;0
2001;3;0;0;79;81;28;47;1;1;0;0;0;0;0;0;0;0;1
2022;0;3;0;79;69;18;10;1;0;0;0;0;0;0;0;0;0;1
1990;4;3;0;79;78;18;0;1;0;0;0;0;1;0;0;0;0;0
2024;0;2;0;79;0;19;0;1;0;0;0;0;0;0;0;0;0;0
1982;4;1;0;79;70;11;8;1;0;0;0;1;0;0;0;0;0;0
2023;3;3;0;79;80;40;31;1;0;0;0;0;0;1;0;0;0;0
2018;4;3;0;79;74;48;338;1;0;1;1;0;0;0;1;0;0;1
2020;0;1;0;79;0;16;0;1;0;0;0;0;0;0;0;0;0;0
2004;0;1;0;79;81;20;105;0;0;0;0;0;0;0;0;0;0;1
2020;5;2;0;79;68;10;21;0;0;0;0;0;0;0;0;0;1;0
2008;3;1;0;79;80;29;35;1;0;0;0;0;0;0;0;0;0;0
2016;4;1;0;79;72;42;338;1;1;0;0;0;0;1;0;0;0;1
2015;0;2;0;79;0;8;0;0;0;0;0;0;0;0;0;0;1;1
2023;3;3;0;79;82;10;25;1;0;0;0;0;0;0;1;0;0;1
2016;0;3;0;79;0;7;0;0;0;0;0;0;0;0;0;1;1;0
2008;3;3;0;79;86;38;2;0;0;0;0;1;0;0;0;0;0;1
2013;0;0;0;79;84;9;5;0;0;0;0;0;0;0;0;0;1;0
2009;0;3;0;79;75;14;11;1;0;0;1;0;0;0;0;0;0;0
2004;0;0;0;79;72;33;6;0;0;0;0;0;0;0;0;0;1;0
2024;0;0;0;79;55;37;15;1;0;0;0;0;0;0;0;0;0;0
2014;4;3;0;79;75;41;215;1;0;0;1;0;0;0;1;0;0;1
2006;0;0;0;79;0;9;0;0;0;0;0;0;0;0;0;0;1;0
1996;4;3;0;79;84;24;129;1;0;0;0;0;1;0;0;0;0;0
2019;0;0;0;79;0;14;0;1;0;0;0;0;0;0;0;0;0;0
2023;0;3;0;79;70;11;20;0;0;0;0;1;0;0;0;1;0;1
2013;4;1;0;79;66;30;88;0;0;0;0;0;0;0;1;0;0;0
1983;2;3;0;79;73;10;62;1;0;0;0;0;0;0;1;0;0;0
2019;0;0;0;79;0;10;0;0;0;0;0;0;0;0;0;0;1;0
2014;3;3;0;79;72;52;447;1;0;0;0;0;1;0;0;1;0;0
1952;0;1;0;79;0;9;0;0;0;0;1;0;0;0;1;0;0;1
1982;2;2;0;79;82;16;207;0;0;0;0;0;0;1;0;0;0;1
2018;0;0;0;79;71;17;45;1;0;0;0;0;0;0;1;0;0;0
2012;0;2;0;79;64;17;16;1;0;0;1;0;0;0;0;0;0;0
2017;3;1;0;79;57;13;24;1;0;1;0;1;0;1;0;0;0;0
1989;0;0;0;79;0;11;0;0;0;0;0;0;0;0;0;1;1;0
1996;4;2;0;79;0;17;0;1;1;0;1;0;0;0;0;0;0;0
2020;4;0;0;79;53;43;97;1;0;0;0;0;0;0;0;0;0;0
2020;1;0;0;79;72;18;47;0;0;0;0;1;0;0;1;0;0;1
1997;0;3;0;79;82;17;13;1;0;0;0;0;0;0;1;0;0;1
2014;3;3;0;79;81;48;1;1;0;0;0;1;0;1;0;0;0;1
1987;4;2;0;79;85;16;240;1;1;0;0;0;0;1;0;0;0;0
2010;1;0;0;79;76;13;14;0;0;0;0;0;0;0;0;0;1;0
2023;4;0;0;79;74;20;5;0;0;0;0;0;0;0;0;0;1;0
2003;2;0;0;79;0;30;0;0;0;0;0;0;1;0;0;0;1;1
2000;0;1;0;79;0;12;0;1;0;0;0;0;0;0;0;0;0;0
2001;4;3;0;79;0;26;0;1;0;0;1;0;0;0;0;0;0;0
1998;4;2;0;79;78;35;26;1;0;1;0;0;0;1;0;0;0;0
2002;4;3;0;79;83;26;83;1;0;0;0;0;0;0;0;0;0;1
2000;2;3;0;79;72;25;5;0;0;0;0;0;0;0;0;1;1;1
1989;2;3;0;79;83;14;281;1;0;0;0;0;0;0;1;0;0;0
1941;6;2;0;79;0;7;0;1;0;0;1;0;0;0;0;0;0;0
2019;4;2;0;79;75;44;445;1;1;0;0;0;0;0;1;0;0;0
2018;0;1;0;79;60;33;33;1;0;0;1;0;0;0;1;0;0;0
2012;2;3;0;79;79;44;935;1;0;0;0;1;0;0;0;0;0;1
2010;4;2;0;79;84;35;503;1;0;1;0;0;0;1;0;0;0;1
2014;0;0;0;79;65;9;0;1;0;0;0;0;0;0;0;0;0;0
2016;3;3;0;79;73;48;272;1;0;0;0;0;0;0;0;0;0;0
2006;0;0;0;79;0;8;0;0;0;0;0;0;0;0;0;0;1;0
2022;4;0;0;79;61;27;118;1;1;1;0;0;0;1;0;0;0;0
2016;0;0;0;79;61;18;10;0;1;1;0;0;1;0;0;0;1;0
2011;4;2;0;79;69;24;26;1;1;0;0;0;0;1;0;0;0;1
2013;0;0;0;79;0;10;0;0;0;0;0;0;0;0;0;0;1;0
2013;2;0;0;79;64;23;16;1;0;0;1;0;0;0;0;0;0;0
2017;0;0;0;79;0;12;0;1;0;0;0;0;0;0;1;0;0;0
2012;0;1;0;79;78;26;23;1;0;0;1;0;0;0;0;0;0;0
1993;2;2;0;79;72;14;73;1;0;0;0;1;0;0;0;0;0;1
1977;4;1;0;79;77;11;107;0;0;0;0;0;0;0;0;0;0;1
2010;4;3;0;79;80;31;109;1;1;1;0;0;0;1;0;0;0;0
2020;5;2;0;79;81;34;233;1;0;0;0;0;0;0;0;0;0;0
2007;0;3;0;79;77;19;14;0;0;0;0;0;1;0;0;0;1;1
2022;0;0;0;79;0;11;0;0;0;0;0;0;0;0;0;0;1;0
2021;0;0;0;79;74;24;60;1;0;0;0;0;0;0;1;0;0;0
2012;3;0;0;79;83;32;97;0;0;0;0;0;1;0;0;0;1;1
2016;3;2;0;79;84;38;241;1;0;0;1;0;0;0;1;0;0;1
2005;4;1;0;79;72;23;6;1;0;1;0;0;0;1;0;0;0;0
2024;0;1;0;79;0;7;0;1;0;0;0;0;0;0;0;0;0;1
2017;0;3;0;79;72;21;147;1;1;0;0;0;0;1;0;0;0;1
1968;1;0;0;79;81;18;16;0;0;0;0;1;0;0;1;0;0;1
2001;3;3;0;79;49;28;7;1;1;0;1;0;0;0;1;0;0;0
2012;0;1;0;79;0;10;0;0;0;0;0;0;0;0;0;1;1;0
2022;4;2;0;79;73;33;25;1;0;0;0;0;0;0;1;0;0;0
2007;0;0;0;79;50;16;8;0;0;0;0;0;0;0;0;0;1;0
2015;0;3;0;79;76;11;11;0;1;1;0;0;0;0;1;0;0;0
2007;4;3;0;79;85;40;722;1;1;1;0;0;0;1;0;0;0;0
1988;0;1;0;79;83;12;28;0;1;0;0;0;0;0;0;0;1;0
2007;0;1;0;79;80;15;0;1;0;0;1;0;0;0;1;0;0;1
2023;4;2;0;79;65;59;81;1;0;0;1;0;1;0;0;0;0;1
2022;0;2;0;79;75;24;30;1;0;1;0;0;0;1;0;0;0;1
2020;3;1;0;79;34;8;20;0;0;0;0;0;0;0;0;0;1;0
2017;3;1;0;79;0;12;0;0;0;0;0;0;0;0;0;0;1;1
2021;5;2;0;79;0;8;0;0;0;0;0;0;0;0;0;0;1;0
2010;4;2;0;79;81;42;1;1;0;0;0;0;0;1;0;0;0;0
2020;0;2;0;79;79;33;18;0;0;0;0;0;0;0;0;0;1;0
2020;4;1;0;79;70;27;45;1;0;0;0;0;0;0;1;0;0;0
1999;4;0;0;79;84;29;246;0;1;0;0;0;0;1;0;0;0;1
2013;0;2;0;79;82;14;5;1;1;0;0;0;0;0;0;0;0;0
1998;4;3;0;78;77;21;7;1;0;0;0;0;1;0;0;0;0;1
2020;4;3;0;78;68;46;284;1;0;0;0;0;0;1;0;0;0;0
2018;3;2;0;78;82;12;6;1;0;0;0;0;0;0;0;0;0;0
1955;6;0;0;78;77;15;75;0;0;0;1;1;0;0;1;0;0;1
2000;0;1;0;78;71;21;32;1;0;0;0;0;0;0;0;0;0;0
2016;4;2;0;78;73;35;50;1;0;0;1;0;0;0;0;0;0;0
2022;0;1;0;78;68;17;55;1;0;0;0;0;0;1;0;0;0;1
1988;4;3;0;78;71;14;16;1;0;0;0;0;1;0;0;0;0;1
1992;1;0;0;78;77;12;6;0;0;0;0;0;1;0;0;0;1;0
2013;3;1;0;78;76;44;132;1;0;0;1;0;0;0;1;0;0;0
2023;4;1;0;78;82;35;26;0;0;0;0;0;1;0;0;0;1;0
1971;4;1;0;78;75;9;20;1;0;0;0;0;0;1;0;0;0;0
2018;0;0;0;78;0;10;0;0;0;1;0;0;0;0;0;0;0;0
2022;4;0;0;78;66;19;8;0;0;0;0;0;1;0;0;0;1;0
2007;4;1;0;78;68;34;342;0;0;0;0;0;0;0;0;0;0;1
2016;5;3;0;78;70;14;32;0;0;0;0;0;0;1;0;1;0;1
2023;0;1;0;78;55;19;11;1;0;0;0;0;0;0;0;0;0;0
2020;4;1;0;78;66;35;58;1;1;0;0;0;0;1;0;0;0;0
2002;4;2;0;78;80;37;596;1;0;1;0;0;0;1;0;0;0;0
2020;4;1;0;78;71;35;67;1;1;0;0;0;0;0;1;0;0;0
2007;0;1;0;78;0;11;0;1;0;0;0;0;0;0;0;0;0;0
2009;2;1;0;78;45;9;0;0;0;0;0;0;0;0;0;0;1;0
2005;0;3;0;78;0;10;0;0;0;0;0;0;1;0;0;1;1;0
2003;0;0;0;78;22;17;12;0;0;0;0;0;0;0;0;0;1;0
2017;4;3;0;78;76;13;8;0;0;0;0;0;1;0;0;0;1;1
2019;0;1;0;78;68;10;13;1;1;0;0;0;0;1;0;0;0;1
1953;6;2;0;78;85;8;110;0;0;0;1;0;0;0;1;0;0;0
2007;4;3;0;78;76;27;43;1;0;0;0;0;1;0;0;0;0;1
2000;2;3;0;78;73;30;15;1;0;0;1;0;0;0;0;0;0;0
2022;3;3;0;78;74;63;1;1;0;0;0;0;0;0;0;0;0;1
1992;4;1;0;78;0;23;0;1;0;0;1;0;0;0;0;0;0;0
2007;3;2;0;78;65;33;6;1;0;0;1;0;0;0;0;0;0;0
2023;0;0;0;78;59;20;10;1;0;0;0;0;0;0;0;0;0;0
2019;0;1;0;78;64;18;17;1;0;0;0;0;0;0;0;0;0;0
2021;0;1;0;78;70;16;0;1;0;0;0;0;0;0;0;0;0;0
1987;4;2;0;78;74;20;609;1;0;0;0;0;0;0;0;0;0;1
1944;6;1;0;78;79;13;16;1;0;0;0;0;0;0;0;0;0;1
1940;6;1;0;78;0;11;0;1;0;0;1;0;0;0;1;0;0;0
1982;4;1;0;78;0;8;0;1;0;0;0;0;0;0;0;0;0;0
2005;4;3;0;78;79;33;27;1;0;0;1;0;0;0;0;0;0;0
1990;2;0;0;78;78;25;29;0;0;1;0;1;0;0;1;0;0;1
1980;2;0;0;78;68;18;162;0;0;0;0;0;0;0;1;0;0;0
2004;3;1;0;78;0;24;0;0;0;0;0;0;0;0;0;0;1;1
2023;4;1;0;78;73;17;11;1;0;0;0;0;0;1;0;0;0;1
1990;2;3;0;78;67;22;29;1;0;0;0;0;1;0;0;1;0;1
2000;0;0;0;78;90;7;5;1;0;0;0;0;0;0;0;0;0;0
2012;0;1;0;78;71;16;7;0;0;0;0;0;1;0;0;0;1;1
2001;5;2;0;78;63;17;7;1;0;0;0;0;0;0;0;0;0;0
2001;4;1;0;78;62;27;18;1;1;1;1;0;0;1;0;0;0;0
2001;4;2;0;78;66;24;7;1;0;0;1;0;0;0;1;0;0;0
1989;2;3;0;78;85;7;120;0;0;0;0;1;0;0;0;0;0;1
1991;0;1;0;78;75;7;8;1;1;0;0;0;0;1;0;0;0;1
2011;0;0;0;78;0;11;0;0;0;0;0;0;0;0;0;0;1;0
